"581","公平","Same","gōngpíng","(形) adjective","fair; impartial","5","","",""
"582","公开","公開","gōngkāi","(形) adjective","public; to publish; to make public","5","","",""
"583","公式","Same","gōngshì","(名) noun","formula","6","","",""
"584","公斤","Same","gōngjīn","(量) measure word","kilogram (kg)","2","","",""
"585","公正","Same","gōngzhèng","(名) noun","just; fair; equitable","6","","",""
"586","公民","Same","gōngmín","(名) noun","citizen","6","","",""
"587","公然","Same","gōngrán","(副) adverb","openly; publicly; undisguised","6","","",""
"588","公认","公認","gōngrèn","(动) verb","publicly known (to be); accepted (as)","6","","",""
"589","公证","公證","gōngzhèng","(名) noun","notarization; notarized; acknowledgement","6","","",""
"590","公道","Same","gōngdao","(形) adjective","justice; fairness; public highway","6","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%85%AC%E9%81%93&amp;cache=10516"" class=""pinyin"">gōngdao</a> fair; equitable"
"590","公道","","gōngdào","","fair; equitable","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%85%AC%E9%81%93&amp;cache=10515"" class=""pinyin"">gōngd&agrave;o</a> justice; fairness; public highway"
"591","公里","Same","gōnglǐ","(量) measure word","kilometer","4","","",""
"592","六","Same","liù","(数) numeral","six; 6","1","","",""
"593","共同","Same","gòngtóng","(副) adverb","common; joint; jointly; together; collaborative","4","","",""
"594","共和国","共和國","gònghé guó","(名) noun","republic","6","","",""
"595","共计","共計","gòngjì","(动) verb","to sum up to; to total","6","","",""
"596","共鸣","共鳴","gòngmíng","(名) noun","resonance (physics); sympathetic response to something","6","","",""
"597","关","關","guān","(形) adjective, (动) verb, (量) measure word","mountain pass; to close; to shut; to turn off; to concern; to involve; (Chinese surname)","3","","",""
"598","关于","關於","guānyú","(介) preposition","pertaining to; concerning; regarding; with regards to; about; a matter of","3","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E9%97%9C%E4%BA%8E&amp;cache=92544"" class=""pinyin"">guāny&uacute;</a> pertaining to; concerning; regarding; with regards to; about; a matter of; also written <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E9%97%9C%E6%96%BC"">關於</a> (<span class=""zh"">關于</span>)"
"598","关于","","guānyú","","pertaining to; concerning; regarding; with regards to; about; a matter of; also written 關於","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E9%97%9C%E6%96%BC&amp;cache=92576"" class=""pinyin"">guāny&uacute;</a> pertaining to; concerning; regarding; with regards to; about; a matter of (<span class=""zh"">關於</span>)"
"599","关心","關心","guānxīn","(名) noun, (形) adjective, (动) verb","to care for something; caring; concerned","3","","",""
"600","关怀","關懷","guānhuái","(形) adjective","care; solicitude; to show care for; concerned about; attentive to","5","","",""
"601","关照","關照","guānzhào","(形) adjective","to take care; to keep an eye on; to look after; to tell; to remind","6","个","",""
"602","关系","","guānxì","","relation; relationship; to concern; to affect; to have to do with; guanxi","","个","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E9%97%9C%E7%B3%BB&amp;cache=92599"" class=""pinyin"">guānx&igrave;</a> variant of <a class=""zh0"" href=""/chinese/wordsearch.php?searchMode=C&amp;dialect=M&amp;word=%E9%97%9C%E4%BF%82"">關係</a> (<span class=""zh"">關系</span>)"
"602","关系","關系","guānxi","(名) noun, (形) adjective","variant of 關係","3","个","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E9%97%9C%E4%BF%82&amp;cache=92545"" class=""pinyin"">guānxi</a> relation; relationship; to concern; to affect; to have to do with; guanxi (<span class=""zh"">關係</span>)"
"603","关键","關鍵","guānjiàn","(名) noun","crucial point; crux; key; crucial; pivotal","4","个","",""
"604","关闭","關閉","guānbì","(动) verb","to close; to shut","5","","",""
"605","兴奋","興奮","xīngfèn","(形) adjective","excited; excitement","4","","",""
"606","兴旺","興旺","xīngwàng","(形) adjective","prosperous; thriving; to prosper; to flourish","6","","",""
"607","兴致勃勃","興致勃勃","xìngzhì bóbó","(形) adjective","to become exhilarated (idiom); in high spirits; full of zest","6","","",""
"608","兴趣","興趣","xìngqù","(名) noun","interest (desire to know about something); interest (thing in which one is interested); hobby","3","个","",""
"609","兴隆","興隆","xīnglóng","(形) adjective, (专有名) proper noun","prosperous; thriving; flourishing; Xinglong county in Chengde 承德, Hebei","6","","",""
"610","兴高采烈","","xīnggāocǎiliè","","happy and excited (idiom); in high spirits; in great delight","","","",""
"611","其中","Same","qízhōng","(名) noun","among; in; included among these","4","","",""
"612","其他","Same","qítā","(代) pronoun","other; (smth or somebody) else; the rest","3","","",""
"613","其余","其餘","qíyú","(代) pronoun","the rest; the others; remaining; remainder; apart from them","5","","",""
"614","其实","其實","qíshí","(副) adverb","actually; in fact; really","3","","",""
"615","其次","Same","qícì","(连) conjunction","next; secondly","4","","",""
"616","具体","具體","jùtǐ","(形) adjective","concrete; definite; specific","5","","",""
"617","具备","具備","jùbèi","(形) adjective","to possess; to have; equipped with; able to fulfill (conditions or requirements)","5","","",""
"618","典型","Same","diǎnxíng","(名) noun, (形) adjective","model; typical case; archetype; typical; representative","6","","",""
"619","典礼","典禮","diǎnlǐ","(名) noun","celebration; ceremony","6","","",""
"620","养成","養成","yǎngchéng","(动) verb","to cultivate; to raise; to form (a habit); to acquire","4","","",""
"621","兼职","兼職","jiānzhí","(动) verb","to hold concurrent posts; concurrent job; moonlighting","6","","",""
"622","内","內","nèi","(名) noun","inside; inner; internal; within; interior","4","","",""
"623","内在","內在","nèizài","(形) adjective","intrinsic; innate","6","","",""
"624","内容","內容","nèiróng","(名) noun","content; substance; details","4","个, 项","",""
"625","内幕","內幕","nèimù","(名) noun","inside story; non-public information; behind the scenes; internal","6","","",""
"626","内涵","內涵","nèihán","(名) noun","meaning; content; essential properties implied or reflected by a notion; intention; connotation; self-possessed","6","","",""
"627","内科","內科","nèikē","(名) noun","internal medicine; general medicine","5","","",""
"628","册","冊","cè","(量) measure word","book; booklet; measure word for books","5","","",""
"629","再","Same","zài","(副) adverb","again; once more; re-; second; another; then (after something, and not until then)","2","","",""
"630","再三","Same","zàisān","(副) adverb","over and over again; again and again","5","","",""
"631","再接再厉","再接再厲","zàijiēzàilì","(副) adverb","to continue the struggle (idiom); to persist; unremitting efforts","6","","",""
"632","再见","再見","zàijiàn","(动) verb, (习惯用语) idiomatic expression","goodbye; see you again later","1","","",""
"633","冒充","Same","màochōng","(动) verb","to feign; to pretend to be; to pass oneself off as","6","","",""
"634","冒险","冒險","màoxiǎn","(动) verb","to take risks; to take chances; foray; adventure","5","","",""
"635","写","寫","xiě","(动) verb","to write","1","","",""
"636","写作","寫作","xiězuò","(动) verb","writing; written works","6","","",""
"637","军事","軍事","jūnshì","(名) noun","military affairs; military matters; military","5","","",""
"638","军队","軍隊","jūnduì","(名) noun","army troops","6","支, 个","",""
"639","农业","農業","nóngyè","(名) noun","agriculture; farming","5","","",""
"640","农历","農曆","nónglì","(名) noun","the traditional Chinese calendar; the lunar calendar","6","","",""
"641","农村","農村","nóngcūn","(名) noun","rural area; village","4","个","",""
"642","农民","農民","nóngmín","(名) noun","peasant","5","个","",""
"643","冠军","冠軍","guànjūn","(名) noun","champion","5","个","",""
"644","冤枉","Same","yuānwang","(名) noun, (形) adjective","to accuse wrongly; to treat unjustly; injustice; wronged; not worthwhile","6","","",""
"645","冬","Same","dōng","(名) noun","winter","3","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E9%BC%95&amp;cache=934"" class=""pinyin"">dōng</a> sound of beating a drum; onomatopoeia for rat-a-tat etc; (Chinese surname) (<span class=""zh"">鼕</span>)"
"645","冬","","dōng","(名) noun","sound of beating a drum; onomatopoeia for rat-a-tat etc; (Chinese surname)","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E5%86%AC&amp;cache=11013"" class=""pinyin"">dōng</a> winter (<span class=""zh"">冬</span>)"
"646","冰箱","Same","bīngxiāng","(名) noun","icebox; freezer cabinet; refrigerator","3","台, 个","",""
"647","冰雹","Same","bīngbáo","(名) noun","hail; hailstone","6","场, 粒","",""
"648","冲","衝","chōng","(动) verb","thoroughfare; to go straight ahead; to rush; to clash","5","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E6%B2%96&amp;cache=51983"" class=""pinyin"">chōng</a> (of water) to dash against; to mix with water; to infuse; to rinse; to flush; to develop (a film); to rise in the air; to clash; to collide with (<span class=""zh"">沖</span>)<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E8%A1%9D&amp;cache=79760"" class=""pinyin"">ch&ograve;ng</a> powerful; vigorous; pungent; towards; in view of"
"648","冲","","chōng","(动) verb","(of water) to dash against; to mix with water; to infuse; to rinse; to flush; to develop (a film); to rise in the air; to clash; to collide with","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E8%A1%9D&amp;cache=79759"" class=""pinyin"">chōng</a> thoroughfare; to go straight ahead; to rush; to clash (<span class=""zh"">衝</span>)<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E8%A1%9D&amp;cache=79760"" class=""pinyin"">ch&ograve;ng</a> powerful; vigorous; pungent; towards; in view of (<span class=""zh"">衝</span>)"
"648","冲","","chōng","(形) adjective, (介) preposition","powerful; vigorous; pungent; towards; in view of","","","","<a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E6%B2%96&amp;cache=51983"" class=""pinyin"">chōng</a> (of water) to dash against; to mix with water; to infuse; to rinse; to flush; to develop (a film); to rise in the air; to clash; to collide with (<span class=""zh"">沖</span>)<br /><a href=""/chinese/wordsearch.php?searchMode=C&amp;word=%E8%A1%9D&amp;cache=79759"" class=""pinyin"">chōng</a> thoroughfare; to go straight ahead; to rush; to clash"
"649","冲击","衝擊","chōngjī","(动) verb","an attack; under attack; a shock","6","","",""
"650","冲动","衝動","chōngdòng","(名) noun, (形) adjective","to have an urge; to be impetuous; impulse; urge","6","","",""
"651","冲突","衝突","chōngtū","(名) noun","conflict; to conflict; clash of opposing forces; collision (of interests); contention","6","","",""
"652","决定","決定","juédìng","(名) noun, (动) verb","to decide (to do something); to resolve; decision; certainly","3","个, 项","",""
"653","决心","決心","juéxīn","(名) noun, (动) verb","determination; resolution; determined; firm and resolute; to make up one's mind","5","个","",""
"654","决策","決策","juécè","(名) noun","strategic decision; decision-making; policy decision; to determine policy","6","","",""
"655","决赛","決賽","juésài","(名) noun","finals (of a competition)","5","","",""
"656","况且","況且","kuàngqiě","(连) conjunction","moreover; besides; in addition; furthermore","6","","",""
"657","冷","Same","lěng","(形) adjective","cold; (Chinese surname)","1","","",""
"658","冷却","冷卻","lěngquè","(名) noun","to cool off; cooling","6","","",""
"659","冷淡","Same","lěngdàn","(形) adjective","cold; indifferent","6","","",""
"660","冷酷","Same","lěngkù","(名) noun","grim; unfeeling; callous","6","","",""
"661","冷静","冷靜","lěngjìng","(形) adjective","calm; cool-headed","4","","",""
"662","冻","凍","dòng","(形) adjective","to freeze; to feel very cold; aspic or jelly","5","","",""
"663","冻结","凍結","dòngjié","(动) verb","to freeze (loan, wage, price etc)","6","","",""
"664","凄凉","淒涼","qīliáng","(形) adjective","desolate","6","","",""
"665","准则","準則","zhǔnzé","(名) noun","norm; standard; criterion","6","","",""
"666","准备","準備","zhǔnbèi","(动) verb, (助动) auxiliary verb","preparation; to prepare; to intend; to be about to; reserve (fund)","2","","",""
"667","准时","準時","zhǔnshí","(形) adjective, (副) adverb","on time; punctual; on schedule","4","","",""
